r,theta_deg_center,theta_deg_lo_1sigma,theta_deg_hi_1sigma,theta_deg_std
0.2175147188927722,30.694681332278098,29.580005104425716,31.63054769965756,0.9924447529583399
0.21891433801999965,30.891483004722147,29.766106637408708,31.82911813545053,0.9970898429058541
0.22031395714722712,31.088226497836693,29.953092222205015,32.02567970170247,1.0017430317846923
0.2217135762744546,31.284875379753032,30.139946412953154,32.22223574602975,1.0063995247339854
0.22311319540168206,31.48139007264423,30.327297135573506,32.41877259585284,1.0110572469026424
0.22451281452890953,31.677786207697284,30.514527428926144,32.615273616442266,1.015721190917012
0.225912433656137,31.874080092113434,30.701611434619196,32.81172363672387,1.0203930014841585
0.22731205278336447,32.07019797563324,30.888547740668265,33.0081551416045,1.0250679107633678
0.2287116719105919,32.26606783085905,31.07536778370894,33.20374671452933,1.0297462931577617
0.23011129103781938,32.46174588492304,31.261610469013043,33.39911958967986,1.0344316297604057
0.23151091016504685,32.65721538689816,31.445684601410953,33.594422378328126,1.0391236625907592
0.23291052929227432,32.852376694470365,31.629557285463022,33.78971234618615,1.0438209469494768
0.2343101484195018,33.047148664157284,31.81695404388947,33.98493247199529,1.0485243501773367
0.23570976754672926,33.24162057163682,32.000042400696586,34.179999279872156,1.0532331894935958
0.2371093866739567,33.435737113895634,32.17814869696623,34.374885966291316,1.057946682330566
0.23850900580118417,33.62939220874691,32.356829966870365,34.569649884454435,1.062667804907619
0.23990862492841164,33.82252702021277,32.53703366585984,34.766175066998606,1.0673950635271807
0.2413082440556391,34.015229751046434,32.72318568027657,34.96441053103089,1.0721236532973246
0.24270786318286658,34.20742928187045,32.91396716807298,35.16236200969358,1.0768555476963757
0.24410748231009405,34.39903559829163,33.10554753342429,35.36003559355302,1.0815956535831657
0.2455071014373215,34.59002906695776,33.29700343552141,35.55742190594859,1.0863388230453885
0.24690672056454896,34.780465081192546,33.48837179968391,35.75447036195391,1.091079603814075
0.24830633969177643,34.97029136318895,33.67963307139109,35.95114510561,1.0958233682304566
0.2497059588190039,35.15945358038891,33.8707259748284,36.146177013850576,1.1005732963868122
0.25110557794623134,35.34795603721935,34.06161316145809,36.34000036342295,1.1053224779458202
0.25250519707345886,35.53582184652234,34.252338541797634,36.53354708893237,1.1100682883664794
0.2539048162006863,35.72304345033954,34.44092243507413,36.726831585159594,1.114816384139392
0.25530443532791375,35.90961196996218,34.62400018426628,36.91982910242139,1.119566788374222
0.2567040544551412,36.09551365485945,34.80792881326338,37.11251226905334,1.1243141437191497
0.2581036735823687,36.28077831172071,34.99321228200454,37.30488347044219,1.1290592532316002
0.25950329270959616,36.465446219172335,35.172810675848865,37.496951812938136,1.1338041987257368
0.2609029118368236,36.649537697882685,35.3489021146162,37.68872066035488,1.1385471923583386
0.2623025309640511,36.83300648190259,35.52457979398446,37.879399484990145,1.143286655882922
0.2637021500912785,37.015916403764045,35.69992201349377,38.0695001268399,1.1480240256690464
0.26510176921850603,37.198347057416434,35.87494128716461,38.259295725246254,1.1527567921240855
0.26650138834573345,37.38031332531821,36.050365959213295,38.448817018644135,1.1574837816086856
0.267901007472961,37.561759881104955,36.230892086597585,38.63885202326276,1.1622063829930975
0.2693006266001884,37.74278175619304,36.41027673665143,38.829831207043206,1.1669237242085466
0.27070024572741586,37.92347970132198,36.58413781230544,39.0205322380762,1.1716309747728777
0.2720998648546433,38.10382903024604,36.75786946040522,39.21098089734407,1.1763288655671018
0.2734994839818708,38.28380617446755,36.93206539026044,39.399959224699806,1.1810185278134484
0.27489910310909826,38.46350893152492,37.10862425459686,39.58870223432046,1.1856970612327709
0.27629872223632573,38.64302905581241,37.285115632518846,39.77728158050208,1.190360093413405
0.2776983413635532,38.82231288790629,37.46318671764371,39.96531152585676,1.1950092093942852
0.2790979604907806,39.00137163133682,37.64219328011346,40.14436277631168,1.1996432778827186
